compound_inchi_key,canonical_isomeric_smiles,canonical_smiles,stereo_status,source_dataset,source_record_id,ligand_source_id,e3_uniprot,e3_gene_symbol,target_uniprot,target_gene_symbol,moa_type,endpoint_tier,endpoint_category,assay_type,mutation_flag,mutation_detail,diagnostic_only,is_family_level,has_pdb_structure,pdb_id,dc50,dmax,mapping_assumption_flag,in_both_datasets
AADVCYNFEREWOS-OBRABYBLSA-N,C=C/C=C\[C@H](C)[C@H](OC(N)=O)[C@@H](C)[C@H](O)[C@@H](C)C/C(C)=C\[C@H](C)[C@@H](O)[C@@H](C)/C=C\[C@@H](O)C[C@@H]1OC(=O)[C@H](C)[C@@H](O)[C@H]1C,C=CC=CC(C)C(OC(N)=O)C(C)C(O)C(C)CC(C)=CC(C)C(O)C(C)C=CC(O)CC1OC(=O)C(C)C(O)C1C,defined,mgdb,MG-67,MG-67,,,,nan,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
GOTYRUGSSMKFNF-UHFFFAOYSA-N,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,undefined,mgdb,MG-71,MG-71,,,Q13422,IKZF1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,True
CLCTZVRHDOAUGJ-UHFFFAOYSA-N,N#Cc1ccc(OC2CCC(NC(=O)c3ccc(N4CCC(CN5CCN(c6cc7c(cc6F)C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)CC4)nn3)CC2)cc1Cl,N#Cc1ccc(OC2CCC(NC(=O)c3ccc(N4CCC(CN5CCN(c6cc7c(cc6F)C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)CC4)nn3)CC2)cc1Cl,undefined,mgdb,MG-72,MG-72,,,,nan,unknown,3,cellular_phenotype,WST-8 assay,False,,True,False,False,,,,,False
DOEVCIHTTTYVCC-UHFFFAOYSA-N,Cc1ccc(NC(=O)NCc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)cc1Cl,Cc1ccc(NC(=O)NCc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)cc1Cl,undefined,mgdb,MG-74,MG-74,,,,nan,unknown,3,cellular_phenotype,MTS assay,False,,True,False,False,,,,,False
WGGGBWUFPMJXRU-UHFFFAOYSA-N,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(C(=O)NC(C)(C)C)N(Cc1cc(F)c(F)c(F)c1)C(=O)CCCCC#Cc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(C(=O)NC(C)(C)C)N(Cc1cc(F)c(F)c(F)c1)C(=O)CCCCC#Cc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,undefined,mgdb,MG-75,MG-75,,,,nan,unknown,3,cellular_phenotype,Alamar Blue assay,False,,True,False,False,,,,,True
CBLXNTADPMIPHX-VRBSPNJGSA-N,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCN(CC(=O)NCCNc2cccc3c2C(=O)N(C2CCC(=O)N(C(=O)OCCSSCCn4cc(CNC(=O)CC[C@H](NC(=O)c5ccc(NCc6cnc7nc(N)[nH]c(=O)c7n6)cc5)C(=O)O)nn4)C2=O)C3=O)CC1,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCN(CC(=O)NCCNc2cccc3c2C(=O)N(C2CCC(=O)N(C(=O)OCCSSCCn4cc(CNC(=O)CCC(NC(=O)c5ccc(NCc6cnc7nc(N)[nH]c(=O)c7n6)cc5)C(=O)O)nn4)C2=O)C3=O)CC1,defined,mgdb,MG-135,MG-135,,,,nan,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
HDEPZSBUOBZGBO-QBHOUYDASA-N,Nc1nc2ncc(CNc3ccc(C(=O)N[C@@H](CCC(=O)NCc4cn(CCSSCCOC(=O)N5C(=O)CCC(N6C(=O)c7cccc(N)c7C6=O)C5=O)nn4)C(=O)O)cc3)nc2c(=O)[nH]1,Nc1nc2ncc(CNc3ccc(C(=O)NC(CCC(=O)NCc4cn(CCSSCCOC(=O)N5C(=O)CCC(N6C(=O)c7cccc(N)c7C6=O)C5=O)nn4)C(=O)O)cc3)nc2c(=O)[nH]1,defined,mgdb,MG-136,MG-136,,,,nan,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
TUKOGRRZXNUJJD-XLTVJXRZSA-N,Nc1nc2ncc(CNc3ccc(C(=O)N[C@@H](CCC(=O)NCc4cn(CCCCCCOC(=O)N5C(=O)CCC(N6C(=O)c7cccc(N)c7C6=O)C5=O)nn4)C(=O)O)cc3)nc2c(=O)[nH]1,Nc1nc2ncc(CNc3ccc(C(=O)NC(CCC(=O)NCc4cn(CCCCCCOC(=O)N5C(=O)CCC(N6C(=O)c7cccc(N)c7C6=O)C5=O)nn4)C(=O)O)cc3)nc2c(=O)[nH]1,defined,mgdb,MG-137,MG-137,,,,nan,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
IPDADGHSASJAQL-LBLOELAQSA-N,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCN(CC(=O)NCCNc2cccc3c2C(=O)N(C2CCC(=O)N(C(=O)OCCCCCCn4cc(CNC(=O)CC[C@H](NC(=O)c5ccc(NCc6cnc7nc(N)[nH]c(=O)c7n6)cc5)C(=O)O)nn4)C2=O)C3=O)CC1,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCN(CC(=O)NCCNc2cccc3c2C(=O)N(C2CCC(=O)N(C(=O)OCCCCCCn4cc(CNC(=O)CCC(NC(=O)c5ccc(NCc6cnc7nc(N)[nH]c(=O)c7n6)cc5)C(=O)O)nn4)C2=O)C3=O)CC1,defined,mgdb,MG-138,MG-138,,,,nan,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
DCJYQURCBHSFEP-UHFFFAOYSA-N,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCN(C(=O)CCCCCCCCNc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3=O)C1,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCN(C(=O)CCCCCCCCNc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3=O)C1,undefined,mgdb,MG-139,MG-139,,,P15170,GSPT1,unknown,3,cellular_phenotype,Western Blotting Assay,False,,True,False,False,,,,nan,True
DCJYQURCBHSFEP-OSRRZMJMSA-N,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCN(C(=O)CCCCCCCCNc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3=O)C1,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCN(C(=O)CCCCCCCCNc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3=O)C1,defined,mgdb,MG-139,MG-139,,,P15170,GSPT1,unknown,3,cellular_phenotype,Western Blotting Assay,False,,True,False,False,,,,nan,False
GHSIIQYXUXRVJA-UHFFFAOYSA-N,O=C(COC(=O)CCN1C(=O)C2CC=CCC2C1=O)NCCc1ccc(F)cc1,O=C(COC(=O)CCN1C(=O)C2CC=CCC2C1=O)NCCc1ccc(F)cc1,undefined,mgdb,MG-792,MG-792,,,,AsCas12a-crDNMT1-3,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
VMYTWPHQWYKERG-UHFFFAOYSA-N,COc1ccc(CCNC(=O)C(=O)NCC2OCCN2S(=O)(=O)c2ccc(OC)cc2)cc1,COc1ccc(CCNC(=O)C(=O)NCC2OCCN2S(=O)(=O)c2ccc(OC)cc2)cc1,undefined,mgdb,MG-793,MG-793,,,,nan,unknown,3,cellular_phenotype,MTT assay,False,,True,False,False,,,,,False
MDSIZRKJVDMQOQ-GORDUTHDSA-N,C/C(=C\COP(=O)(O)OP(=O)(O)O)CO,CC(=CCOP(=O)(O)OP(=O)(O)O)CO,defined,mgdb,MG-810,MG-810,,,,BTN2A1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,True
RPFYDENHBPRCTN-NRFANRHFSA-N,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc4c(cc3nc2-1)OCO4,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc4c(cc3nc2-1)OCO4,defined,mgdb,MG-201,MG-201,,,,DDX5,unknown,3,cellular_phenotype,Western Blotting Assay,False,,True,False,False,,,,,False
RPFYDENHBPRCTN-OAQYLSRUSA-N,CC[C@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc4c(cc3nc2-1)OCO4,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc4c(cc3nc2-1)OCO4,defined,mgdb,MG-201,MG-201,,,,DDX5,unknown,3,cellular_phenotype,Western Blotting Assay,False,,True,False,False,,,,,False
SDQJTWBNWQABLE-UHFFFAOYSA-N,O=c1[nH]c(=O)c2ccccc2[nH]1,O=c1[nH]c(=O)c2ccccc2[nH]1,none,mgdb,MG-788,MG-788,,,,nan,unknown,3,cellular_phenotype,MTT assay,False,,True,False,False,,,,,False
OZPCWWUKRLUQSS-UHFFFAOYSA-N,O=c1[nH]c(=O)c2[nH]c(Cl)nc2[nH]1,O=c1[nH]c(=O)c2[nH]c(Cl)nc2[nH]1,none,mgdb,MG-789,MG-789,,,,nan,unknown,3,cellular_phenotype,MTT assay,False,,True,False,False,,,,,False
WZUVPPKBWHMQCE-UHFFFAOYSA-N,Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2,Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2,undefined,mgdb,MG-790,MG-790,,,,nan,unknown,3,cellular_phenotype,MTT assay,False,,True,False,False,,,,,False
SCIFUGGHOXNSJC-UHFFFAOYSA-N,NC(=O)c1ccc(NC(=O)NCc2cccc(C(=O)Nc3ccc4c(c3)CNCC4)c2)cc1,NC(=O)c1ccc(NC(=O)NCc2cccc(C(=O)Nc3ccc4c(c3)CNCC4)c2)cc1,none,mgdb,MG-791,MG-791,,,,nan,unknown,3,cellular_phenotype,MTT assay,False,,True,False,False,,,,,False
KHAFPBAKIVPZNQ-RRBGEOAMSA-N,C=C1C[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCNC(=O)Nc5ccc(OC)cc5)CC[C@@]4(C)[C@]3(C)CC[C@H]2C(C)(C)C1=O,C=C1CC2(C)C(CCC3(C)C2CC=C2C4CC(C)(C)CCC4(C(=O)NCCNC(=O)Nc4ccc(OC)cc4)CCC23C)C(C)(C)C1=O,defined,mgdb,MG-628,MG-628,,,O43175,PHGDH,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,nan,True
VSEPVBMLJTUUOX-OUKQBFOZSA-N,COc1ccc(C(=O)/C=C/C(=O)N2CCN(c3cc4c(cc3[N+](=O)[O-])-c3c(cnn3-c3ccc(C(=O)O)cc3)C(C)(C)O4)CC2)cc1,COc1ccc(C(=O)C=CC(=O)N2CCN(c3cc4c(cc3[N+](=O)[O-])-c3c(cnn3-c3ccc(C(=O)O)cc3)C(C)(C)O4)CC2)cc1,defined,mgdb,MG-630,MG-630,,,Q9H9Z2,LIN28A,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,inferred_from_TPD_literature,True
AZQGGAFHYOGHOF-UHFFFAOYSA-N,CC(NC(=O)Nc1ccc(C(C)(C)C)c(Cl)c1)c1ccc2nnn(C3CCC(=O)NC3=O)c(=O)c2c1,CC(NC(=O)Nc1ccc(C(C)(C)C)c(Cl)c1)c1ccc2nnn(C3CCC(=O)NC3=O)c(=O)c2c1,undefined,mgdb,MG-234,MG-234,,,,nan,unknown,3,cellular_phenotype,Cell viability assay,False,,True,False,False,,,,,True
FLLLYDIINYIHAU-UHFFFAOYSA-N,CN1CCN(Cc2ccc(CNc3cccc4c3CN(C)N(C3CCC(=O)NC3=O)C4=O)cc2)CC1,CN1CCN(Cc2ccc(CNc3cccc4c3CN(C)N(C3CCC(=O)NC3=O)C4=O)cc2)CC1,undefined,mgdb,MG-608,MG-608,,,Q13422,IKZF1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
MJACTWDJXKRKAV-UHFFFAOYSA-N,NCCSc1nc(NCc2ccc(-n3cccn3)cc2)c2[nH]nc(C3CCC3)c2n1,NCCSc1nc(NCc2ccc(-n3cccn3)cc2)c2[nH]nc(C3CCC3)c2n1,none,mgdb,MG-235,MG-235,,,,nan,unknown,3,cellular_phenotype,Immunoblotting,False,,True,False,False,,,,,False
BUNLELBHVDUDPW-UHFFFAOYSA-N,Cc1ccc(CNc2cccc3c2CN(C)N(C2CCC(=O)NC2=O)C3=O)cc1,Cc1ccc(CNc2cccc3c2CN(C)N(C2CCC(=O)NC2=O)C3=O)cc1,undefined,mgdb,MG-607,MG-607,,,Q13422,IKZF1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
JICHBFQDRLGJTM-UHFFFAOYSA-N,CN1Cc2c(NCc3ccc(CN4CCN(c5ccc(C#N)c(F)c5)CC4)cc3)cccc2C(=O)N1C1CCC(=O)NC1=O,CN1Cc2c(NCc3ccc(CN4CCN(c5ccc(C#N)c(F)c5)CC4)cc3)cccc2C(=O)N1C1CCC(=O)NC1=O,undefined,mgdb,MG-606,MG-606,,,Q13422,IKZF1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
MXJNMZBXMSTPNN-UHFFFAOYSA-N,CN1Cc2c(N)cccc2C(=O)N1C1CCC(=O)NC1=O,CN1Cc2c(N)cccc2C(=O)N1C1CCC(=O)NC1=O,undefined,mgdb,MG-605,MG-605,,,Q13422,IKZF1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
LCFRFBRMSLEXJL-UHFFFAOYSA-N,CCn1cnc2c(NCc3nc4cc(F)c(F)cc4[nH]3)nc(N3CCn4ncnc4C3)nc21,CCn1cnc2c(NCc3nc4cc(F)c(F)cc4[nH]3)nc(N3CCn4ncnc4C3)nc21,none,mgdb,MG-597,MG-597,,,O75909,CCNK,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,nan,True
UWWXQSPZCIHELE-UHFFFAOYSA-N,CCn1cnc2c(NCc3nc4ccc(F)c(F)c4[nH]3)nc(N3CCn4ncnc4C3)nc21,CCn1cnc2c(NCc3nc4ccc(F)c(F)c4[nH]3)nc(N3CCn4ncnc4C3)nc21,none,mgdb,MG-598,MG-598,,,O75909,CCNK,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,nan,True
BULCSZAPIUXBHD-ZDUSSCGKSA-N,CCn1cnc2c(NCc3nc4cc(Cl)c(Cl)cc4[nH]3)nc(N3CCN(C(=O)[C@H](C)NC(C)=O)CC3)nc21,CCn1cnc2c(NCc3nc4cc(Cl)c(Cl)cc4[nH]3)nc(N3CCN(C(=O)C(C)NC(C)=O)CC3)nc21,defined,mgdb,MG-595,MG-595,,,O75909,CCNK,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,nan,True
OTSBHVNFWKVPMY-UHFFFAOYSA-N,CCN(CC)CC(=O)N1CCN(c2nc(NCc3nc4cc(Cl)c(Cl)cc4[nH]3)c3ncn(CC)c3n2)CC1,CCN(CC)CC(=O)N1CCN(c2nc(NCc3nc4cc(Cl)c(Cl)cc4[nH]3)c3ncn(CC)c3n2)CC1,none,mgdb,MG-596,MG-596,,,O75909,CCNK,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,nan,True
WCFYBRFBSQVDAJ-UHFFFAOYSA-N,CCn1cnc2c(NCc3nc4cc(Cl)c(Cl)cc4[nH]3)nc(N3CCN(c4ccccn4)CC3)nc21,CCn1cnc2c(NCc3nc4cc(Cl)c(Cl)cc4[nH]3)nc(N3CCN(c4ccccn4)CC3)nc21,none,mgdb,MG-592,MG-592,,,O75909,CCNK,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,nan,True
VLLVMFQUBJOZGZ-UHFFFAOYSA-N,CCn1cnc2c(NCc3nc4cc(Cl)c(Cl)cc4[nH]3)nc(N3CCN(Cc4cccnc4)CC3)nc21,CCn1cnc2c(NCc3nc4cc(Cl)c(Cl)cc4[nH]3)nc(N3CCN(Cc4cccnc4)CC3)nc21,none,mgdb,MG-593,MG-593,,,O75909,CCNK,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,nan,False
VXKPZKMODQZJQW-UHFFFAOYSA-N,CCn1cnc2c(NCc3nc4cc(Cl)c(Cl)cc4[nH]3)nc(N3CCN(C(=O)CNC(C)=O)CC3)nc21,CCn1cnc2c(NCc3nc4cc(Cl)c(Cl)cc4[nH]3)nc(N3CCN(C(=O)CNC(C)=O)CC3)nc21,none,mgdb,MG-594,MG-594,,,O75909,CCNK,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,nan,True
HOCBJBNQIQQQGT-LJQANCHMSA-N,CC[C@H](CO)Nc1nc(NCc2ccc(-c3ccccn3)cc2)c2ncn(C(C)C)c2n1,CCC(CO)Nc1nc(NCc2ccc(-c3ccccn3)cc2)c2ncn(C(C)C)c2n1,defined,mgdb,MG-242,MG-242,,,,DDB1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,True
DOKAPKZMYDLVOE-UHFFFAOYSA-N,CCn1cnc2c(NCc3nc4cc(Cl)c(Cl)cc4[nH]3)nc(N3CCN(C(=O)c4ccccn4)CC3)nc21,CCn1cnc2c(NCc3nc4cc(Cl)c(Cl)cc4[nH]3)nc(N3CCN(C(=O)c4ccccn4)CC3)nc21,none,mgdb,MG-590,MG-590,,,O75909,CCNK,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,nan,True
YBLMOVNFRXJLNG-UHFFFAOYSA-N,CCn1cnc2c(NCc3nc4cc(Cl)c(Cl)cc4[nH]3)nc(N3CCN(C(=O)c4ccccc4)CC3)nc21,CCn1cnc2c(NCc3nc4cc(Cl)c(Cl)cc4[nH]3)nc(N3CCN(C(=O)c4ccccc4)CC3)nc21,none,mgdb,MG-591,MG-591,,,O75909,CCNK,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,nan,True
OMISHRJQMYQPMG-UHFFFAOYSA-N,O=C1CCC(N2Cc3cc(C4CCN(Cc5ccccc5)CC4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(C4CCN(Cc5ccccc5)CC4)ccc3C2=O)C(=O)N1,undefined,mgdb,MG-291,MG-291,,,Q9UKS7,IKZF2,unknown,3,cellular_phenotype,Cellular CRBN NanoBRET engagement assay for binding potency and CellTiter-Glo assay for antiproliferative effects.,False,,True,False,False,,,,split_from_multi_target_string,False
QEEBRPGZBVVINN-BMPKRDENSA-N,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](c3ccc(=O)oc3)CC[C@]12O,CC12CCC(O)CC1CCC1C2CCC2(C)C(c3ccc(=O)oc3)CCC12O,defined,mgdb,MG-293,MG-293,,,Q14209,E2F2,unknown,3,cellular_phenotype,CellTiter-glo assay,False,,True,False,False,,,,nan,True
LNWIXZLOAFMBSJ-JGHIERLTSA-N,CC(=O)OC[C@]12CC=C3[C@H](C[C@H]4O[C@]45CC=CC(=O)[C@]35C)[C@]1(O)CC[C@@]2(O)[C@@](C)(O)[C@@H]1CC(C)=C(C)C(=O)O1,CC(=O)OCC12CC=C3C(CC4OC45CC=CC(=O)C35C)C1(O)CCC2(O)C(C)(O)C1CC(C)=C(C)C(=O)O1,defined,mgdb,MG-294,MG-294,,,O60885,BRD4,unknown,3,cellular_phenotype,MTT Assay,False,,True,False,False,,,,nan,False
WPXBBDDWRXMCMP-UHFFFAOYSA-N,CCn1cnc2c(NCc3nc4cc(Cl)c(Cl)cc4[nH]3)nc(N3CCn4ncnc4C3)nc21,CCn1cnc2c(NCc3nc4cc(Cl)c(Cl)cc4[nH]3)nc(N3CCn4ncnc4C3)nc21,none,mgdb,MG-587,MG-587,,,O75909,CCNK,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,nan,True
AYZBOFHTISLWLL-UHFFFAOYSA-N,[B]c1cnc(NC(=O)c2ccc(NCCOCCOCCOCCOCCOCCNC(=O)CN3CCN(c4ccc(Nc5ncc6c(C)c(C(C)=O)c(=O)n(C7CCCC7)c6n5)nc4)CC3)cc2C)s1,[B]c1cnc(NC(=O)c2ccc(NCCOCCOCCOCCOCCOCCNC(=O)CN3CCN(c4ccc(Nc5ncc6c(C)c(C(C)=O)c(=O)n(C7CCCC7)c6n5)nc4)CC3)cc2C)s1,none,mgdb,MG-6632,MG-6632,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
JSWBXZYYWIVMGS-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCOCCOCCOCCNc5ccc(C(=O)Nc6ncc(Cl)s6)c(C)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCOCCOCCOCCNc5ccc(C(=O)Nc6ncc(Cl)s6)c(C)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6633,MG-6633,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
CNAZAPAVCQERRY-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCOCCOCCOCCNc5ccc(C(=O)Nc6ncc(C(C)C)s6)c(C)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCOCCOCCOCCNc5ccc(C(=O)Nc6ncc(C(C)C)s6)c(C)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6634,MG-6634,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
CEDRWRTUYYLFAH-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCOCCOCCOCCNC(=O)c5ccc(C(=O)Nc6ncc(C)s6)c(C)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCOCCOCCOCCNC(=O)c5ccc(C(=O)Nc6ncc(C)s6)c(C)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6636,MG-6636,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
YCKQFGBEMIPWHZ-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCCCCNC(=O)c5ccc(C(=O)Nc6ncc(C)s6)c(C)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCCCCNC(=O)c5ccc(C(=O)Nc6ncc(C)s6)c(C)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6637,MG-6637,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
XNHVPZBMAGJYKT-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCNC(=O)c5ccc(C(=O)Nc6ncc(C)s6)c(C)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCNC(=O)c5ccc(C(=O)Nc6ncc(C)s6)c(C)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6638,MG-6638,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
QOGWNJJVOSZAFL-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCOCCNC(=O)c5ccc(C(=O)Nc6ncc(C)s6)c(C)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCOCCNC(=O)c5ccc(C(=O)Nc6ncc(C)s6)c(C)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6639,MG-6639,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
OJSIMAXAUPKJAY-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCOCCOCCOCCNc5ccc(C(=O)Nc6ncc(-c7ccccc7)s6)c(C)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCOCCOCCOCCNc5ccc(C(=O)Nc6ncc(-c7ccccc7)s6)c(C)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6631,MG-6631,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
ZVLPVVJFNLTAJS-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCOCCOCCNC(=O)CNc5ccc(C(=O)Nc6ncc(C)s6)c(C)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCOCCOCCNC(=O)CNc5ccc(C(=O)Nc6ncc(C)s6)c(C)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6641,MG-6641,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
IQPOGMAKMCKZSK-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCOCCOCCOCCNC(=O)CNc5ccc(C(=O)Nc6ncc(C)s6)c(C)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCOCCOCCOCCNC(=O)CNc5ccc(C(=O)Nc6ncc(C)s6)c(C)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6642,MG-6642,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
CHMYCCLUBIHTAP-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCCCCCCNC(=O)CNc5ccc(C(=O)Nc6ncc(C)s6)c(C)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCCCCCCNC(=O)CNc5ccc(C(=O)Nc6ncc(C)s6)c(C)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6643,MG-6643,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
