compound_inchi_key,canonical_isomeric_smiles,canonical_smiles,stereo_status,source_dataset,source_record_id,ligand_source_id,e3_uniprot,e3_gene_symbol,target_uniprot,target_gene_symbol,moa_type,endpoint_tier,endpoint_category,assay_type,mutation_flag,mutation_detail,diagnostic_only,is_family_level,has_pdb_structure,pdb_id,dc50,dmax,mapping_assumption_flag,in_both_datasets,source_group,split
PVKJPNKLHUXIIW-DEHGSCIJSA-N,O=C1CCC(N2Cc3cc(O[C@H]4CCN(Cc5ccc6nc([C@H]7CCCOC7)ncc6c5)C4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(OC4CCN(Cc5ccc6nc(C7CCCOC7)ncc6c5)C4)ccc3C2=O)C(=O)N1,defined,mgtbind,4100,4052,Q96SW2,CRBN,P30291,WEE1,heterodimerization-degradative,2,binding_evidence,,False,,False,False,False,,,,,False,mgtbind_cmpd:4052,train
JWLWTUZOSGFHNO-ALLRNTDFSA-N,O=C1CCC(N2Cc3cc(O[C@H]4CCN(Cc5ccc6nc(NC7CCOCC7)ccc6c5)C4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(OC4CCN(Cc5ccc6nc(NC7CCOCC7)ccc6c5)C4)ccc3C2=O)C(=O)N1,defined,mgtbind,4102,4054,Q96SW2,CRBN,P30291,WEE1,heterodimerization-degradative,2,binding_evidence,,False,,False,False,False,,,,,False,mgtbind_cmpd:4054,train
GSBMWQXRWVXCCX-AJZOCDQUSA-N,COc1ncc2cc(CN3CC[C@H](Oc4ccc5c(c4)CN(C4CCC(=O)NC4=O)C5=O)C3)ccc2n1,COc1ncc2cc(CN3CCC(Oc4ccc5c(c4)CN(C4CCC(=O)NC4=O)C5=O)C3)ccc2n1,defined,mgtbind,4103,4055,Q96SW2,CRBN,P30291,WEE1,heterodimerization-degradative,2,binding_evidence,,False,,False,False,False,,,,,False,mgtbind_cmpd:4055,train
IGCUTSNEJMSYJX-DCCUJTHKSA-N,Cc1nc(N2CCOCC2)nc2ccc(CN3CC[C@H](Oc4ccc5c(c4)CN(C4CCC(=O)NC4=O)C5=O)C3)cc12,Cc1nc(N2CCOCC2)nc2ccc(CN3CCC(Oc4ccc5c(c4)CN(C4CCC(=O)NC4=O)C5=O)C3)cc12,defined,mgtbind,4104,4056,Q96SW2,CRBN,P30291,WEE1,heterodimerization-degradative,2,binding_evidence,,False,,False,False,False,,,,,False,mgtbind_cmpd:4056,train
XWKLJACECAXOOB-BXXZMZEQSA-N,O=C1CCC(N2Cc3cc(O[C@H]4CCN(Cc5ccc6ncc(C7COC7)cc6c5)C4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(OC4CCN(Cc5ccc6ncc(C7COC7)cc6c5)C4)ccc3C2=O)C(=O)N1,defined,mgtbind,4073,4025,Q96SW2,CRBN,P30291,WEE1,heterodimerization-degradative,2,binding_evidence,,False,,False,False,False,,,,,True,mgtbind_cmpd:4025,train
XETXWKBRRKFDPQ-XADRRFQNSA-N,O=C1CCC(N2Cc3cc(O[C@H]4CCN(Cc5ccc6nc(C7COC7)ncc6c5)C4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(OC4CCN(Cc5ccc6nc(C7COC7)ncc6c5)C4)ccc3C2=O)C(=O)N1,defined,mgtbind,4074,4026,Q96SW2,CRBN,P30291,WEE1,heterodimerization-degradative,2,binding_evidence,,False,,False,False,False,,,,,True,mgtbind_cmpd:4026,train
OWQKNARRMAQFGN-ZRUXRWDSSA-N,O=C1CCC(N2Cc3cc(O[C@H]4CCN(Cc5ccc6nc(N7CC[C@H](O)C7)ccc6c5)C4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(OC4CCN(Cc5ccc6nc(N7CCC(O)C7)ccc6c5)C4)ccc3C2=O)C(=O)N1,defined,mgtbind,4076,4028,Q96SW2,CRBN,P30291,WEE1,heterodimerization-degradative,2,binding_evidence,,False,,False,False,False,,,,,True,mgtbind_cmpd:4028,train
RFCARACAVWNLOX-AMWOSJAMSA-N,CO[C@H]1CCN(c2ccc3cc(CN4CC[C@H](Oc5ccc6c(c5)CN(C5CCC(=O)NC5=O)C6=O)C4)ccc3n2)C1,COC1CCN(c2ccc3cc(CN4CCC(Oc5ccc6c(c5)CN(C5CCC(=O)NC5=O)C6=O)C4)ccc3n2)C1,defined,mgtbind,4077,4029,Q96SW2,CRBN,P30291,WEE1,heterodimerization-degradative,2,binding_evidence,,False,,False,False,False,,,,,True,mgtbind_cmpd:4029,train
IYSOWBNZUKPBHM-MOPDZAMPSA-N,CO[C@H]1CC[C@@H](Nc2ccc3cc(CN4CC[C@H](Oc5ccc6c(c5)CN(C5CCC(=O)NC5=O)C6=O)C4)ccc3n2)CC1,COC1CCC(Nc2ccc3cc(CN4CCC(Oc5ccc6c(c5)CN(C5CCC(=O)NC5=O)C6=O)C4)ccc3n2)CC1,defined,mgtbind,4078,4030,Q96SW2,CRBN,P30291,WEE1,heterodimerization-degradative,2,binding_evidence,,False,,False,False,False,,,,,True,mgtbind_cmpd:4030,train
TUYQTXVRTLUUSW-BXXZMZEQSA-N,CC#Cc1ccc2cc(CN3CC[C@H](Oc4ccc5c(c4)CN(C4CCC(=O)NC4=O)C5=O)C3)ccc2n1,CC#Cc1ccc2cc(CN3CCC(Oc4ccc5c(c4)CN(C4CCC(=O)NC4=O)C5=O)C3)ccc2n1,defined,mgtbind,4079,4031,Q96SW2,CRBN,P30291,WEE1,heterodimerization-degradative,2,binding_evidence,,False,,False,False,False,,,,,True,mgtbind_cmpd:4031,train
PRCLPUTUQLATPP-COZDELPKSA-N,O=C1CCC(N2Cc3cc(O[C@@H]4CCN(Cc5ccc6nc([C@@H]7CCOC7)ncc6c5)C4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(OC4CCN(Cc5ccc6nc(C7CCOC7)ncc6c5)C4)ccc3C2=O)C(=O)N1,defined,mgtbind,4080,4032,Q96SW2,CRBN,P30291,WEE1,heterodimerization-degradative,2,binding_evidence,,False,,False,False,False,,,,,True,mgtbind_cmpd:4032,train
OWQKNARRMAQFGN-TUWWEXQZSA-N,O=C1CCC(N2Cc3cc(O[C@H]4CCN(Cc5ccc6nc(N7CC[C@@H](O)C7)ccc6c5)C4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(OC4CCN(Cc5ccc6nc(N7CCC(O)C7)ccc6c5)C4)ccc3C2=O)C(=O)N1,defined,mgtbind,4081,4033,Q96SW2,CRBN,P30291,WEE1,heterodimerization-degradative,2,binding_evidence,,False,,False,False,False,,,,,True,mgtbind_cmpd:4033,train
MEZLZYQNWIUBOC-DNSVSACFSA-N,O=C1CCC(N2Cc3cc(O[C@H]4CCN(Cc5ccc6nc([C@@H]7CCOC7)ccc6c5)C4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(OC4CCN(Cc5ccc6nc(C7CCOC7)ccc6c5)C4)ccc3C2=O)C(=O)N1,defined,mgtbind,4082,4034,Q96SW2,CRBN,P30291,WEE1,heterodimerization-degradative,2,binding_evidence,,False,,False,False,False,,,,,True,mgtbind_cmpd:4034,train
RXSABFRFZRMPFM-ZZHFZYNASA-N,O=C1CCC(N2Cc3cc(O[C@H]4CCN(Cc5ccc6nc(N7CC(O)C7)ccc6c5)C4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(OC4CCN(Cc5ccc6nc(N7CC(O)C7)ccc6c5)C4)ccc3C2=O)C(=O)N1,defined,mgtbind,4083,4035,Q96SW2,CRBN,P30291,WEE1,heterodimerization-degradative,2,binding_evidence,,False,,False,False,False,,,,,True,mgtbind_cmpd:4035,train
XPEIMWGKYSNCEC-SHCORVSCSA-N,CC1(C)CC(c2ccc3cc(CN4CC[C@H](Oc5ccc6c(c5)CN(C5CCC(=O)NC5=O)C6=O)C4)ccc3n2)CCO1,CC1(C)CC(c2ccc3cc(CN4CCC(Oc5ccc6c(c5)CN(C5CCC(=O)NC5=O)C6=O)C4)ccc3n2)CCO1,defined,mgtbind,4085,4037,Q96SW2,CRBN,P30291,WEE1,heterodimerization-degradative,2,binding_evidence,,False,,False,False,False,,,,,False,mgtbind_cmpd:4037,train
SAEBCQUOZNLRRH-BXXZMZEQSA-N,O=C1CCC(N2Cc3cc(O[C@H]4CCN(Cc5ccc6nc(C7CCOCC7)ncc6c5)C4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(OC4CCN(Cc5ccc6nc(C7CCOCC7)ncc6c5)C4)ccc3C2=O)C(=O)N1,defined,mgtbind,4086,4038,Q96SW2,CRBN,P30291,WEE1,heterodimerization-degradative,2,binding_evidence,,False,,False,False,False,,,,,False,mgtbind_cmpd:4038,train
SNLDADNIPARHLL-ALLRNTDFSA-N,O=C1CCC(N2Cc3cc(O[C@H]4CCN(Cc5ccc6nc(N7CCC(O)CC7)ccc6c5)C4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(OC4CCN(Cc5ccc6nc(N7CCC(O)CC7)ccc6c5)C4)ccc3C2=O)C(=O)N1,defined,mgtbind,4087,4039,Q96SW2,CRBN,P30291,WEE1,heterodimerization-degradative,2,binding_evidence,,False,,False,False,False,,,,,False,mgtbind_cmpd:4039,train
UVGBKDAQYQDSBM-QUWDGAPNSA-N,COC1CCN(c2ccc3cc(CN4CC[C@H](Oc5ccc6c(c5)CN(C5CCC(=O)NC5=O)C6=O)C4)ccc3n2)CC1,COC1CCN(c2ccc3cc(CN4CCC(Oc5ccc6c(c5)CN(C5CCC(=O)NC5=O)C6=O)C4)ccc3n2)CC1,defined,mgtbind,4088,4040,Q96SW2,CRBN,P30291,WEE1,heterodimerization-degradative,2,binding_evidence,,False,,False,False,False,,,,,False,mgtbind_cmpd:4040,train
ZMXYLLAKUJYRER-ZZHFZYNASA-N,O=C1CCC(N2Cc3cc(O[C@H]4CCN(Cc5ccc6nc(N7CCC7)ccc6c5)C4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(OC4CCN(Cc5ccc6nc(N7CCC7)ccc6c5)C4)ccc3C2=O)C(=O)N1,defined,mgtbind,4057,4009,Q96SW2,CRBN,P30291,WEE1,heterodimerization-degradative,2,binding_evidence,,False,,False,False,False,,,,,True,mgtbind_cmpd:4009,train
AWZPCKDWNGQBJG-AJZOCDQUSA-N,CNC(=O)c1ncc2cc(CN3CC[C@H](Oc4ccc5c(c4)CN(C4CCC(=O)NC4=O)C5=O)C3)ccc2n1,CNC(=O)c1ncc2cc(CN3CCC(Oc4ccc5c(c4)CN(C4CCC(=O)NC4=O)C5=O)C3)ccc2n1,defined,mgtbind,4058,4010,Q96SW2,CRBN,P30291,WEE1,heterodimerization-degradative,2,binding_evidence,,False,,False,False,False,,,,,True,mgtbind_cmpd:4010,train
DOUPUGBYBRYULT-QFCCLOIZSA-N,C[C@]1(Oc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)CCN(Cc2ccc3nc(C#N)ccc3c2)C1,CC1(Oc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)CCN(Cc2ccc3nc(C#N)ccc3c2)C1,defined,mgtbind,4059,4011,Q96SW2,CRBN,P30291,WEE1,heterodimerization-degradative,2,binding_evidence,,False,,False,False,False,,,,,True,mgtbind_cmpd:4011,train
NKEVYZZKMYOPHG-QODXOHEASA-N,O=C1CCC(N2Cc3cc(O[C@H]4CCN(Cc5cc6ccc(N7CCOCC7)cc6cn5)C4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(OC4CCN(Cc5cc6ccc(N7CCOCC7)cc6cn5)C4)ccc3C2=O)C(=O)N1,defined,mgtbind,4060,4012,Q96SW2,CRBN,P30291,WEE1,heterodimerization-degradative,2,binding_evidence,,False,,False,False,False,,,,,True,mgtbind_cmpd:4012,train
PLLOZCSCDAWSTM-BWDMCYIDSA-N,COc1cnc2ccc(CN3CC[C@H](Oc4ccc5c(c4)CN(C4CCC(=O)NC4=O)C5=O)C3)cc2c1,COc1cnc2ccc(CN3CCC(Oc4ccc5c(c4)CN(C4CCC(=O)NC4=O)C5=O)C3)cc2c1,defined,mgtbind,4064,4016,Q96SW2,CRBN,P30291,WEE1,heterodimerization-degradative,2,binding_evidence,,False,,False,False,False,,,,,True,mgtbind_cmpd:4016,train
RYZGTLNUBLGFPS-ALLRNTDFSA-N,O=C1CCC(N2Cc3cc(O[C@H]4CCN(Cc5ccc6ncc(N7CCOCC7)cc6c5)C4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(OC4CCN(Cc5ccc6ncc(N7CCOCC7)cc6c5)C4)ccc3C2=O)C(=O)N1,defined,mgtbind,4065,4017,Q96SW2,CRBN,P30291,WEE1,heterodimerization-degradative,2,binding_evidence,,False,,False,False,False,,,,,True,mgtbind_cmpd:4017,train
PCSNQBKXCZLQJH-DCCUJTHKSA-N,COC1CN(c2ccc3cc(CN4CC[C@H](Oc5ccc6c(c5)CN(C5CCC(=O)NC5=O)C6=O)C4)ccc3n2)C1,COC1CN(c2ccc3cc(CN4CCC(Oc5ccc6c(c5)CN(C5CCC(=O)NC5=O)C6=O)C4)ccc3n2)C1,defined,mgtbind,4066,4018,Q96SW2,CRBN,P30291,WEE1,heterodimerization-degradative,2,binding_evidence,,False,,False,False,False,,,,,True,mgtbind_cmpd:4018,train
